274130356356648,01131
274130381484482,10131
274130405504052,0191
274130431619431,10141
274130455701925,0181
274130481850429,10111
274130505943684,0181
274130532031509,10141
274130556115119,0191
274130582294492,10111
274130607380490,01131
274130632509733,10141
274130657610543,01141
274130682745394,10101
274130707841544,01121
274130732979185,10111
274130758065057,01141
274130783198902,10121
274130808292705,01101
274130833393285,10141
274130857464664,0191
274130883613400,10131
274130907664432,0181
274130933825568,10111
274130957914019,0181
274130984081265,10141
274131009127594,01121
274131034239675,10151
274131059354246,01141
274131084426957,10141
274131109552661,01141
274131134665499,10111
274131159776174,01111
274131184959722,10151
274131209994098,01141
274131235134441,10121
274131260244336,01141
274131285339019,10171
274131310464240,01121
274131335538616,10131
274131360668360,01111
274131385722115,10111
274131410849271,01161
274131435963065,10111
274131461128619,01151
274131486191106,10111
274131511515584,01121
274131536533862,10121
274131561529642,01151
274131586652466,10111
274131612063773,01111
274131637135741,10131
274131662020324,01141
274131687108410,10151
274131712158120,01151
274131737302517,10111
274131762377544,01121
274131787454041,10141
274131811501774,0191
274131837672085,10141
274131862782882,01141
274131887923232,10151
274131913002532,01121
274131938130226,10111
274131963262285,01131
274131988342366,10131
274132013490449,01101
274132038606970,10151
274132063704238,01111
274132089035774,10151
274132113980748,01141
274132139022624,10151
274132164128352,01131
274132189469124,10111
274132214340254,01151
274132239451336,10141
274132264562130,01151
274132289654250,10141
274132314775927,01121
274132338905918,1091
274132365062170,01151
274132390425724,10141
274132415291752,01151
274132440418261,10141
274132465556620,01101
274132490655806,10101
274132515734472,01131
274132540831175,10141
274132565957550,01101
274132591038482,10111
274132616171645,01151
274132641252641,10131
274132666387183,01141
274132691474387,10111
274132716600817,01131
274132741074311,1091
274132766806189,01111
274132791919957,10121
274132817006215,01211
274132842114970,10131
274132867305944,01411
274132892414653,10161
274132917522602,01591
274132942579299,10161
274132967727557,01721
274132992829388,10141
274133017888565,01861
274133043047527,10151
274133068184511,01941
274133093282796,10161
274133118399001,01931
274133143449763,10131
274133169626618,011001
274133193667305,10131
274133219818702,011001
274133243896284,10131
274133270090976,011071
274133294144049,10151
274133320305387,011141
274133344351458,10131
274133370516526,011181
274133394570323,10161
274133420692340,011221
274133444780143,10181
274133471016519,011291
274133494983087,10181
274133521155378,011331
274133545223279,10181
274133571351399,011461
274133595445590,10231
274133621557323,011591
274133645641471,10191
274133671776377,011651
274133695850159,10261
274133722006596,011801
274133746316170,10261
274133772301993,011871
274133796358338,10301
274133822570552,012061
274133846599751,10391
274133873012172,012121
274133896818999,10331
274133922942840,012121
274133947153523,10311
274133973432852,012121
274133997259562,10321
274134023413163,012111
274134047468485,10291
274134073634420,012091
274134097676651,10331
274134123786234,012111
274134147858239,10311
274134174036459,012081
274134198073387,10311
274134224214472,012071
274134248214418,10281
274134274410351,012101
274134298450726,10341
274134324603873,012121
274134348647384,10321
274134374802986,012101
274134398839613,10311
274134425021276,012121
274134449146420,10311
274134475195163,012221
274134499325234,10341
274134525458304,012391
274134549528678,10381
274134575668875,012481
274134599726909,10451
274134625887685,012551
274134650034141,10431
274134676180822,012591
274134700116607,10381
274134726303798,012651
274134750383807,10421
274134776694866,012721
274134800819624,10451
274134826798728,012861
274134850882677,10451
274134876990785,012921
274134900978987,10451
274134927133128,012941
274134951194638,10531
274134977303188,013031
274135001423411,10501
274135027563722,013031
274135051658804,10541
274135077779082,013041
274135101852382,10471
274135127954167,013111
274135152032397,10501
274135178214498,013091
274135202291600,10491
274135228437216,013121
274135252492121,10511
274135278633045,013121
274135302702145,10521
274135329132214,013071
274135353024840,10521
274135379079820,013141
274135403152735,10481
274135429313714,013111
274135453392832,10521
274135479549420,013031
274135503662474,10531
274135529947001,013081
274135553931274,10551
274135580136289,013071
274135604119841,10491
274135630266772,013121
274135654350651,10521
274135680423374,013121
274135704490875,10521
274135730621404,013101
274135754710191,10491
274135780802073,013091
274135804918123,10511
274135831063839,013041
274135855153812,10541
274135881292587,013081
274135905347936,10471
274135931422741,013051
274135955547469,10531
274135981729418,013081
274136005783578,10521
274136031930644,013041
274136056040052,10501
274136082121510,013111
274136106174484,10471
274136132291460,013091
274136156366658,10521
274136182474171,013101
274136206517725,10461
274136232692154,013061
274136256682439,10491
274136282885175,013101
274136306977751,10511
274136333091363,013061
274136357153005,10471
274136383293862,013041
274136407396879,10481
274136433555916,013041
274136457613939,10501
274136483764667,012961
274136507816872,10531
274136534031701,012941
274136558049728,10491
274136584227022,012931
274136608240009,10491
274136634555893,012931
274136658810734,10491
274136684609788,012961
274136708697971,10471
274136734808755,012961
274136758917282,10461
274136785216505,012951
274136809097780,10461
274136835333464,012951
274136859418797,10491
274136885704417,012961
274136909622484,10491
274136935785840,012941
274136959860577,10501
274136986007808,012931
274137010106935,10501
274137036102223,012951
274137060132663,10481
274137086355349,012931
274137110416819,10481
274137136576055,013001
274137160638430,10471
274137186819096,012981
274137210869624,10501
274137237017137,012961
274137261071633,10471
274137287205594,012991
274137311291646,10501
274137337439113,012971
274137361482698,10571
274137387564912,012981
274137411706017,10531
274137437803302,012991
274137461956204,10501
274137488033907,012961
274137512117267,10471
274137538249289,012991
274137562351519,10501
274137588513991,012971
274137612602404,10491
274137638744543,012941
274137662826961,10511
274137689012089,012941
274137713067635,10491
274137739190320,012951
274137763277678,10491
274137789447851,012911
274137813487974,10481
274137839803823,012981
274137863830703,10521
274137890245559,012921
274137914020691,10451
274137940230485,012951
274137964196259,10441
274137990399078,013011
274138014440828,10491
274138040758411,012981
274138064983835,10491
274138091016202,012941
274138114955743,10561
274138141091838,012991
274138165136467,10541
274138191297384,012981
274138215260478,10481
274138241425709,012931
274138265489063,10501
274138291639720,012931
274138315713708,10431
274138341875282,012981
274138365966936,10491
274138392066063,012991
274138416112611,10481
274138442291566,012981
274138466371788,10491
274138492495884,012921
274138516589002,10491
274138542681449,012981
274138566732889,10501
274138593015150,012901
274138617014317,10491
274138643157460,012921
274138667430647,10451
274138693372674,012931
274138717499217,10501
274138743660599,012941
274138767871721,10461
274138793899618,012931
274138817959936,10501
274138844103624,012981
274138868123878,10471
274138894319081,012931
274138918381754,10501
274138944494901,012921
274138968541976,10501
274138994670456,012981
274139018743987,10501
274139044868556,012931
274139068924609,10551
274139095054534,012931
274139119202955,10541
274139145299790,012981
274139169383608,10491
274139195513243,012961
274139219621455,10541
274139245712110,012951
274139269762805,10481
274139295912969,012981
274139319970527,10531
274139346109910,012981
274139370201758,10511
274139396359978,012961
274139420403816,10491
274139446577023,012981
274139470625893,10521
274139496771166,012971
274139520832228,10551
274139547024637,012991
274139571070999,10511
274139597184724,012931
274139621251810,10561
274139647378546,012951
274139671467412,10571
274139697620079,012951
274139721660479,10511
274139747814479,013011
274139771895009,10531
274139798034146,012951
274139822096705,10541
274139848186806,013001
274139872310872,10581
274139898421382,012951
274139922498041,10531
274139948678671,012991
274139972729997,10551
274139998860638,012931
274140022844713,10561
274140049032382,012981
274140073081154,10561
274140099293866,012951
274140123391266,10611
274140149427410,013001
274140173519828,10631
274140199706214,012971
274140223785862,10581
274140249964807,012991
274140274029693,10601
274140300163119,012941
274140324121942,10581
274140350285622,012971
274140374337785,10591
274140400543568,012981
274140424579743,10591
274140450725885,012931
274140474793105,10631
274140500937203,012991
274140524980702,10621
274140551269713,012931
274140575160707,10641
274140601319287,012931
274140625397726,10611
274140651519490,012961
274140675582235,10651
274140701693160,012971
274140725944505,10661
274140752036017,012911
274140776033234,10651
274140802113854,012951
274140826171615,10621
274140852360427,012941
274140876475960,10681
274140902618087,012971
274140926588992,10691
274140952759101,012941
274140976851866,10711
274141002973009,012941
274141027068981,10701
274141053097984,012961
274141077151026,10671
274141103389344,012991
274141127367887,10691
274141153586273,012961
274141177643811,10721
274141203760882,012931
274141227842926,10691
274141253983969,012991
274141278029554,10791
274141304145863,012971
274141328259523,10781
274141354449601,012961
274141378514211,10791
274141404599678,013011
274141428714319,10771
274141454844326,012951
274141478982670,10791
274141505055251,012961
274141529086793,10731
274141555193186,012991
274141579431088,10781
274141605435848,012971
274141629499744,10751
274141655907455,012971
274141680076330,10791
274141706204254,012931
274141729990201,10741
274141756126974,012971
274141780280232,10731
274141806435556,012961
274141830418209,10811
274141856615239,012971
274141881085561,10761
274141907155478,012911
274141930899533,10751
274141956996082,012971
274141981022932,10751
274142007245512,012941
274142031315567,10771
274142057458800,012951
274142081433983,10821
274142107587390,012991
274142131616518,10771
274142157768456,012991
274142181827703,10801
274142208132289,012951
274142232064690,10791
274142258179177,012991
274142282249871,10801
274142308394701,012951
274142332439507,10811
274142358597622,012981
274142382649905,10811
274142408795238,012951
274142432852357,10821
274142459032264,012981
274142483058955,10801
274142509406652,012971
274142533310156,10771
274142559477858,012931
274142583524911,10861
274142609823866,012911
274142634129995,10861
274142659881893,012951
274142683971057,10861
274142710066076,012981
274142734182949,10811
274142760225904,012911
274142784318710,10771
274142810441067,012981
274142834509447,10841
274142860629887,012991
274142885029722,10791
274142911037217,012971
274142934918566,10841
274142960983457,012961
274142985114932,10831
274143011217354,012941
274143035334369,10841
274143061474808,012951
274143085543920,10841
274143111653681,012911
274143135739438,10851
274143161861357,012951
274143185911876,10851
274143212063553,012911
274143236265527,10861
274143262482090,012931
274143286369232,10861
274143312690649,012881
274143336594159,10811
274143362752637,012961
274143386819597,10841
274143413020493,012931
274143437027794,10811
274143463168192,012951
274143487179653,10871
274143513313869,012971
274143537383875,10821
274143563505957,012961
274143587574647,10861
274143613731453,012991
274143637982863,10821
274143664060613,012931
274143688051191,10851
274143714155783,012961
274143738254601,10851
274143764362108,012931
274143788430643,10871
274143814568916,012951
274143838622055,10871
274143864772348,012961
274143888846940,10901
274143914972339,012971
274143939041366,10881
274143965161232,012951
274143989278204,10841
274144015440475,013001
274144039470676,10901
274144065621335,012991
274144089699491,10871
274144115872135,012981
274144140157005,10851
274144166087756,013001
274144190177885,10851
274144216251987,012971
274144240400816,10901
274144266509374,012951
274144290593559,10851
274144316750300,012961
274144340832185,10901
274144366979937,012951
274144391000780,10871
274144417140910,013001
274144441182202,10881
274144467443974,012941
274144491669933,10851
274144517877741,012961
274144541733731,10911
274144567892101,013001
274144591892723,10901
274144618082252,012981
274144642116315,10891
274144668176295,012931
274144692274323,10851
274144718693875,013001
274144742478744,10851
274144768627675,013001
274144792667856,10881
274144818848470,012971
274144842989765,10921
274144869233683,012941
274144893115830,10951
274144919237037,012981
274144943440488,10881
274144969520878,013011
274144993650448,10921
274145019763852,012931
274145043840043,10861
274145069988003,013001
274145093984782,10871
274145120130734,012991
274145144223593,10891
274145170354382,012941
274145194681935,10911
274145220796900,012961
274145244709550,10911
274145270876904,012941
274145294965112,10921
274145321133604,012961
274145345146848,10911
274145371274548,012981
274145395353310,10921
274145421426052,012961
274145445561892,10941
274145471962162,012941
274145496032377,10911
274145522061482,012961
274145546059235,10911
274145572231689,012951
274145596291237,10951
274145622431069,012971
274145647728688,101001
274145672719844,013011
274145696778165,10971
274145722924716,012941
274145747041113,10941
274145773112667,012971
274145797176235,10911
274145823320379,012931
274145847403990,10971
274145873519816,012971
274145897592024,10941
274145923688068,012951
274145947778898,10941
274145973973620,012971
274145997991001,10971
274146024309246,012961
274146048324557,10981
274146074473363,012941
274146098469265,10941
274146124626528,012921
274146148710350,10961
274146174817769,012931
274146198862885,10951
274146224993154,012941
274146249062555,10911
274146275384764,012971
274146299677044,10921
274146325431522,012991
274146349620371,10931
274146375919394,012991
274146400138533,10991
274146425876564,012991
274146450042686,10911
274146476216253,012961
274146500253926,10971
274146526325618,012921
274146550392947,10971
274146576507082,012921
274146600577956,10931
274146626756255,012961
274146651152558,10951
274146676955096,012911
274146701051335,10971
274146727198447,012911
274146751230851,10931
274146777394067,012951
274146801888270,10921
274146827601107,012931
274146851673233,10961
274146877798246,012961
274146902000855,10911
274146928304969,012891
274146952237395,10941
274146978287502,012921
274147002328041,10941
274147028490594,013001
274147052543417,10941
274147078622861,012951
274147102727492,10911
274147128825614,012971
274147152945095,10931
274147179013201,012931
274147203080826,10901
274147229221269,012951
274147253308781,10971
274147279486991,012961
274147303515243,10951
274147329713245,012971
274147354731293,101011
274147379941067,012931
274147403977833,10971
274147430116066,012931
274147454191710,10961
274147480322455,012951
274147504384773,10911
274147530560552,012971
274147554635015,10911
274147580756164,012941
274147604837352,10981
274147630983826,012981
274147654997521,10931
274147681188418,012971
274147705540244,10971
274147731660940,012991
274147755565577,10971
274147781701541,012961
274147805801643,10971
274147832227412,012951
274147856230530,10911
274147882182665,012901
274147906242634,10961
274147932375332,012941
274147956458578,10931
274147982558136,012981
274148006694604,10941
274148032977343,012951
274148056868548,10941
274148083001852,012961
274148107093347,10951
274148133180655,012971
274148157192270,10951
274148183293638,012951
274148207392292,10911
274148233553841,012951
274148257602677,10971
274148283770755,012971
274148307758076,10911
274148334002393,012961
274148358020839,10981
274148384159903,012971
274148408228168,10951
274148434378918,012981
274148458399463,10901
274148484532709,012961
274148508606936,10911
274148534774374,012951
274148558838156,10921
274148584970323,012981
274148609064373,10971
274148635207720,012981
274148659240946,10961
274148685421765,012941
274148709498971,10951
274148735603588,012911
274148759702388,10911
274148786279343,012921
274148809983571,10901
274148836112912,012981
274148860230750,10931
274148886264584,012951
274148910543604,10941
274148936475084,012961
274148960532397,10971
274148986872754,012961
274149010825599,10931
274149036880465,012981
274149060943788,10941
274149087470746,012981
274149111136928,10951
274149137343633,012941
274149161397491,10981
274149187496056,012991
274149211597748,10961
274149237736025,012971
274149261796714,10911
274149287960694,012961
274149312041719,10921
274149338147353,012921
274149362268439,10911
274149388375340,012971
274149412423354,10951
274149438569049,012971
274149462607079,10951
274149488767481,012951
274149512816825,10961
274149539005611,012961
274149563079917,10931
274149589232287,012931
274149613334912,10941
274149639475044,012981
274149663509743,10941
274149689685542,012941
274149713670192,10931
274149739819285,012971
274149763933993,10921
274149790052519,013001
274149814167396,10971
274149840295749,012981
274149864361463,10951
274149890487720,012981
274149914555005,10991
274149940708986,012941
274149964755172,10951
274149990992554,012941
274150014985420,10971
274150041093411,012961
274150065147419,10931
274150091302585,012921
274150115463612,10951
274150141662668,012961
274150165833534,10931
274150191749436,012961
274150216093173,10951
274150242085384,012971
274150266088021,10941
274150292291931,012931
274150316278832,10951
274150342455272,012911
274150366494310,10941
274150392607748,012991
274150416660728,10941
274150442902199,012971
274150467038100,10951
274150493108209,012931
274150517187674,10951
274150543344555,012991
274150567386204,10971
274150593557291,012971
274150617587438,10981
274150643773386,012931
274150667838472,10981
274150693976196,012971
274150718043947,10941
274150744177151,012961
274150768264616,10961
274150794314922,012951
274150818476717,10941
274150844594587,012971
274150868670151,10961
274150894795389,013001
274150918806059,10931
274150945034704,012951
274150969081245,10911
274150995225884,012941
274151019298112,10961
274151045435925,012951
274151069494349,10931
274151095640416,013101
274151119702780,10941
274151145861108,013201
274151169909900,10971
274151196042854,013221
274151220129713,10981
274151246232399,013301
274151271401144,101031
274151296523588,013501
274151321610576,101031
274151346708677,013641
274151371834057,101091
274151396994632,013701
274151422017906,101071
274151447526836,013811
274151472328506,101141
274151497441846,013991
274151522604589,101141
274151547564156,014001
274151572673878,101131
274151598244534,014161
274151623214976,101181
274151648042805,014421
274151673150654,101221
274151698228994,014601
274151723336913,101221
274151748466707,014731
274151773499980,101231
274151798593648,014931
274151823968536,101271
274151848830904,015231
274151874442790,101321
274151899506187,015231
274151924276510,101281
274151949436252,015141
274151974528030,101321
274151999626798,015181
274152024658849,101291
274152049783041,015121
274152074874175,101351
274152099952228,015161
274152125461731,101361
274152150232005,015151
274152175427555,101301
274152200499157,015101
274152225597252,101271
274152250689122,015161
274152275747283,101271
274152301067328,015181
274152325952695,101271
274152351028702,015151
274152376298928,101261
274152401342264,015141
274152426438469,101281
274152451524128,015161
274152476605378,101281
274152501741035,015101
274152526851781,101311
274152552021568,015101
274152577008623,101241
274152602117093,015161
274152627264925,101291
274152652430269,015171
274152677541140,101251
274152702665732,015041
274152727720576,101301
274152753033780,015111
274152777940353,101231
274152803088360,015021
274152828174630,101281
274152853316092,014981
274152878417791,101241
274152903504938,014941
274152928493048,101221
274152953622329,014731
274152979002831,101211
274153003832511,014761
274153028998791,101181
274153054080721,014531
274153079225464,101211
274153104339275,014381
274153129444591,101111
274153154532050,014041
274153179647809,101111
274153204779441,013911
274153229901237,101131
274153254990393,013831
274153280116899,101051
274153305156220,013791
274153330274681,101061
274153355388386,013701
274153380496082,101051
274153405551016,013541
274153430692737,101031
274153455791162,013331
274153480925829,101021
274153505993055,013341
274153531172173,101071
274153556238166,013321
274153581315000,101071
274153606429463,013261
274153630495094,10991
274153656832688,013221
274153681901690,101001
274153706858401,013171
274153731983061,101001
274153757085046,013121
274153782207294,101001
274153807752462,013081
274153831401954,10951
274153857543513,013091
274153881987555,10951
274153907810921,012991
274153931895156,10951
274153958025790,013001
274153982065382,10981
274154008334593,012991
274154032303790,10961
274154058448905,013001
274154082508143,10961
274154108585585,013021
274154132661078,10941
274154158788783,013031
274154182992737,10931
274154209038010,013021
274154233115930,10931
274154259265858,012991
274154283325163,10991
274154309472260,013021
274154334570282,101031
274154359684465,013011
274154383746623,10981
274154409871533,013001
274154433988492,10911
274154460053080,012971
274154484140624,10961
274154510284603,013031
274154534416263,10941
274154560549329,013011
274154584785408,10951
274154610691400,012961
274154634791582,10961
274154661000185,013011
274154685179791,10981
274154711366742,013011
274154735301126,10941
274154761449620,012931
274154785464820,10981
274154811629882,013021
274154836104732,10941
274154861838801,013011
274154886093061,10931
274154912104421,013011
274154936222554,10971
274154962521556,013031
274154986257065,10951
274155012384131,013041
274155036459514,10961
274155062588729,013041
274155086634282,10951
274155112728326,013051
274155137904514,101031
274155163009234,013191
274155188131281,101031
274155213249596,013201
274155238278203,101001
274155263418825,013301
274155287484077,10981
274155313618804,013351
274155338714633,101041
274155363841181,013601
274155388953335,101101
274155414040635,013651
274155439109790,101121
274155464294303,013851
274155489379797,101071
274155514475781,014191
274155539572941,101161
274155564882522,014181
274155589788050,101181
274155614891496,014461
274155639967023,101171
274155665098620,014521
274155690298881,101231
274155715289907,014791
274155740418686,101251
274155765696387,015121
274155790682394,101531
274155815780687,017061
274155840886541,101641
274155865964050,017451
274155891038800,101761
274155916121325,017421
274155941162034,101791
274155966268553,017451
274155991554712,101691
274156016496203,017221
274156041585338,101321
274156066689302,014561
274156091795272,101251
274156116845226,014021
274156142016150,101091
274156167005185,013361
274156191254013,10971
274156217267611,013191
274156241319886,10941
274156267452972,013061
274156291521188,10911
274156317701062,012921
274156341752774,10941
274156367873977,012941
274156391871398,10901
274156417934628,012861
274156442025869,10901
274156468210799,012711
274156492289772,10881
274156518412553,012711
274156542495113,10911
274156568657094,012751
274156592715108,10921
274156618882206,012851
274156643008998,10921
274156669091577,012951
274156693168418,10981
274156719325145,013171
274156744478802,101011
274156769596448,013301
274156794764949,101071
274156819829079,013821
274156844931476,101131
274156870080204,014351
274156895147146,101171
274156920114876,014891
274156945297616,101521
274156970422274,017161
274156995500925,101681
274157020937216,017401
274157045890628,101801
274157070841130,017421
274157095891740,101801
274157121001658,017421
274157146084110,101611
274157171316518,017201
274157196367378,101491
274157221473288,016821
274157246581204,101231
274157271670590,014671
274157296794816,101191
274157321897329,014351
274157347032834,101161
274157372134412,014021
274157397260974,101111
274157422364407,013901
274157447833133,101121
274157472570583,013751
274157497683384,101091
274157522804136,013521
274157546834421,10991
274157573010789,013401
274157597040747,10991
274157623409929,013271
274157648281227,101001
274157673510050,013281
274157698573586,101001
274157723677090,013201
274157748807181,101021
274157773902842,013191
274157799090032,101021
274157823971423,013161
274157848045828,10991
274157874245688,013141
274157899336238,101041
274157924416403,013181
274157949593153,101051
274157974669847,013211
274157999788678,101001
274158024901779,013231
274158048993748,10971
274158075096695,013161
274158099172437,10981
274158125263344,013181
274158149321067,10961
274158175498214,013221
274158199510983,10981
274158225715136,013181
274158249801545,10971
274158275950821,013151
274158301057351,101021
274158326141546,013161
274158350221886,10991
274158376280408,013201
274158401375003,101001
274158426497672,013161
274158451628689,101001
274158476745362,013201
274158501842228,101001
274158526947716,013141
274158551007172,10971
274158577146758,013181
274158601243194,10991
274158627369221,013181
274158651425687,10941
274158677583082,013181
274158701648322,10981
274158727795278,013171
274158751853864,10981
274158777973447,013161
274158802090055,10971
274158828178484,013181
274158852285946,10971
274158878380696,013171
274158903732217,101041
274158928620529,013181
274158953811225,101031
274158978811249,013121
274159004071784,101021
274159029054162,013191
274159053140137,10971
274159079238759,013191
274159104414730,101011
274159129572050,013171
274159154703335,101001
274159179748716,013171
274159204885641,101001
274159229988781,013141
274159254054102,10951
274159280144074,013131
274159305310311,101011
274159330358308,013201
274159354403273,10991
274159380548663,013181
274159404630301,10971
274159430770161,013121
274159455887255,101011
274159480998862,013151
274159505039498,10961
274159531194363,013111
274159555204190,10951
274159581347426,013171
274159606479334,101001
274159631558724,013141
274159656634956,101001
274159681771921,013151
274159705832699,10981
274159731966747,013191
274159757061169,101011
274159782131927,013211
274159807299831,101001
274159832378342,013211
274159857472655,101021
274159882574766,013191
274159907704562,101001
274159932775306,013161
274159956881227,10961
274159983027446,013191
274160008123761,101051
274160033279553,013211
274160058345580,101071
274160083490006,013201
274160108609536,101011
274160133650197,013191
274160158958881,101001
274160183832352,013211
274160207966990,10991
274160234107363,013151
274160258169087,10981
274160284185589,013191
274160308336926,10971
274160334817960,013201
274160359925698,101021
274160384729893,013171
274160408778819,10981
274160434881037,013131
274160459035457,10951
274160485030662,013211
274160509076582,10991
274160535221950,013211
274160559282942,10931
274160585406103,013181
274160609878012,10951
274160635627558,013171
274160659701678,10911
274160685829119,013111
274160709952037,10931
274160736037092,013161
274160760079765,10881
274160786258563,013151
274160810294610,10871
274160836464739,013201
274160860540267,10881
274160886673565,013171
274160910744560,10881
274160936903913,013171
